NAME,ROW,COL,RAD
./data/3133.npy,54,137,15
./data/3134.npy,111,107,61
./data/3135.npy,183,16,86
./data/3136.npy,130,91,32
./data/3137.npy,55,157,55
./data/3138.npy,109,118,74
./data/3139.npy,133,187,10
./data/3140.npy,155,192,15
./data/3141.npy,59,10,29
./data/3142.npy,29,104,98
./data/3143.npy,137,0,23
./data/3144.npy,58,100,76
./data/3145.npy,128,115,61
./data/3146.npy,113,53,44
./data/3147.npy,189,59,60
./data/3148.npy,182,111,42
./data/3149.npy,45,23,60
./data/3150.npy,188,2,81
./data/3151.npy,47,109,30
./data/3152.npy,45,1,43
./data/3153.npy,31,134,73
./data/3154.npy,129,7,85
./data/3155.npy,120,129,92
./data/3156.npy,137,166,84
./data/3157.npy,21,35,28
./data/3158.npy,130,9,26
./data/3159.npy,193,45,57
./data/3160.npy,137,148,98
./data/3161.npy,147,63,21
./data/3162.npy,178,42,28
./data/3163.npy,174,146,32
./data/3164.npy,105,109,90
./data/3165.npy,93,146,81
./data/3166.npy,4,71,74
./data/3167.npy,168,15,17
./data/3168.npy,160,33,23
./data/3169.npy,166,43,66
./data/3170.npy,30,159,12
./data/3171.npy,84,53,55
./data/3172.npy,106,94,39
./data/3173.npy,93,179,31
./data/3174.npy,185,99,20
./data/3175.npy,115,124,66
./data/3176.npy,166,30,28
./data/3177.npy,12,76,39
./data/3178.npy,109,62,65
./data/3179.npy,70,15,23
./data/3180.npy,113,196,85
./data/3181.npy,199,132,61
./data/3182.npy,67,75,12
./data/3183.npy,91,142,61
./data/3184.npy,69,39,66
./data/3185.npy,50,69,56
./data/3186.npy,148,174,46
./data/3187.npy,198,94,52
./data/3188.npy,166,22,79
./data/3189.npy,18,177,45
./data/3190.npy,197,179,22
./data/3191.npy,132,122,41
./data/3192.npy,68,172,65
./data/3193.npy,193,50,12
./data/3194.npy,166,112,85
./data/3195.npy,77,71,87
./data/3196.npy,64,17,49
./data/3197.npy,41,45,44
./data/3198.npy,50,51,91
./data/3199.npy,42,54,17
./data/3200.npy,16,78,17
./data/3201.npy,10,93,57
./data/3202.npy,126,55,80
./data/3203.npy,191,191,80
./data/3204.npy,66,88,84
./data/3205.npy,149,99,53
./data/3206.npy,19,28,75
./data/3207.npy,195,120,20
./data/3208.npy,4,8,87
./data/3209.npy,158,45,82
./data/3210.npy,160,54,99
./data/3211.npy,38,198,93
./data/3212.npy,145,56,48
./data/3213.npy,153,82,14
./data/3214.npy,144,22,58
./data/3215.npy,56,29,96
./data/3216.npy,117,178,20
./data/3217.npy,97,84,58
./data/3218.npy,85,20,16
./data/3219.npy,177,175,15
./data/3220.npy,70,197,48
./data/3221.npy,17,70,35
./data/3222.npy,23,140,83
./data/3223.npy,156,81,15
./data/3224.npy,98,136,66
./data/3225.npy,151,184,38
./data/3226.npy,147,151,34
./data/3227.npy,90,25,87
./data/3228.npy,139,43,74
./data/3229.npy,144,20,77
./data/3230.npy,65,60,52
./data/3231.npy,156,47,51
./data/3232.npy,0,178,34
./data/3233.npy,162,144,69
./data/3234.npy,104,51,20
./data/3235.npy,73,75,23
./data/3236.npy,150,156,23
./data/3237.npy,27,39,14
./data/3238.npy,132,128,49
./data/3239.npy,28,88,87
./data/3240.npy,21,85,75
./data/3241.npy,104,168,85
./data/3242.npy,59,19,16
./data/3243.npy,51,191,22
./data/3244.npy,85,80,49
./data/3245.npy,111,161,18
./data/3246.npy,142,123,98
./data/3247.npy,134,28,66
./data/3248.npy,118,127,69
./data/3249.npy,191,24,77
./data/3250.npy,177,18,43
./data/3251.npy,122,16,16
./data/3252.npy,134,33,79
./data/3253.npy,148,137,93
./data/3254.npy,117,65,91
./data/3255.npy,69,118,32
./data/3256.npy,12,53,24
./data/3257.npy,32,4,25
./data/3258.npy,169,53,20
./data/3259.npy,189,185,74
./data/3260.npy,50,13,94
./data/3261.npy,175,2,52
./data/3262.npy,149,181,90
./data/3263.npy,179,40,11
./data/3264.npy,190,177,59
./data/3265.npy,158,177,59
./data/3266.npy,80,87,50
./data/3267.npy,89,131,19
./data/3268.npy,184,136,51
./data/3269.npy,20,26,30
./data/3270.npy,82,142,22
./data/3271.npy,63,3,87
./data/3272.npy,135,190,53
./data/3273.npy,48,128,23
./data/3274.npy,19,15,74
./data/3275.npy,119,120,75
./data/3276.npy,7,82,20
./data/3277.npy,81,198,70
./data/3278.npy,74,2,76
./data/3279.npy,134,127,12
./data/3280.npy,130,99,26
./data/3281.npy,68,125,55
./data/3282.npy,141,181,69
./data/3283.npy,179,115,64
./data/3284.npy,179,35,18
./data/3285.npy,176,33,37
./data/3286.npy,31,4,36
./data/3287.npy,15,3,56
./data/3288.npy,10,12,51
./data/3289.npy,73,126,16
./data/3290.npy,163,150,93
./data/3291.npy,156,27,86
./data/3292.npy,130,93,26
./data/3293.npy,44,46,41
./data/3294.npy,15,10,82
./data/3295.npy,37,79,49
./data/3296.npy,149,95,91
./data/3297.npy,23,63,24
./data/3298.npy,162,149,19
./data/3299.npy,102,71,60
./data/3300.npy,127,18,17
./data/3301.npy,20,147,13
./data/3302.npy,184,176,27
./data/3303.npy,199,55,99
./data/3304.npy,43,59,79
./data/3305.npy,144,157,25
./data/3306.npy,27,8,98
./data/3307.npy,37,145,38
./data/3308.npy,94,51,91
./data/3309.npy,56,159,85
./data/3310.npy,44,165,30
./data/3311.npy,115,172,62
./data/3312.npy,75,92,10
./data/3313.npy,109,140,62
./data/3314.npy,109,178,17
./data/3315.npy,147,82,42
./data/3316.npy,50,82,88
./data/3317.npy,57,168,40
./data/3318.npy,89,149,72
./data/3319.npy,159,104,81
./data/3320.npy,140,77,72
./data/3321.npy,40,80,40
./data/3322.npy,48,148,49
./data/3323.npy,99,113,55
./data/3324.npy,181,113,95
./data/3325.npy,102,176,22
./data/3326.npy,2,167,51
./data/3327.npy,139,58,25
./data/3328.npy,195,94,90
./data/3329.npy,68,141,16
./data/3330.npy,181,109,49
./data/3331.npy,177,107,89
./data/3332.npy,145,105,61
./data/3333.npy,139,143,60
./data/3334.npy,9,83,83
./data/3335.npy,94,58,34
./data/3336.npy,140,170,63
./data/3337.npy,93,87,62
./data/3338.npy,25,48,26
./data/3339.npy,163,147,55
./data/3340.npy,75,129,53
./data/3341.npy,25,87,24
./data/3342.npy,4,2,61
./data/3343.npy,165,126,65
./data/3344.npy,42,111,79
./data/3345.npy,81,123,95
./data/3346.npy,24,40,94
./data/3347.npy,76,163,52
./data/3348.npy,199,143,52
./data/3349.npy,186,0,91
./data/3350.npy,184,116,54
./data/3351.npy,14,86,10
./data/3352.npy,69,196,59
./data/3353.npy,6,66,29
./data/3354.npy,130,139,57
./data/3355.npy,85,146,23
./data/3356.npy,119,24,53
./data/3357.npy,189,138,89
./data/3358.npy,4,140,86
./data/3359.npy,191,162,98
./data/3360.npy,196,5,89
./data/3361.npy,136,111,30
./data/3362.npy,143,116,60
./data/3363.npy,116,3,34
./data/3364.npy,7,1,22
./data/3365.npy,31,44,34
./data/3366.npy,125,117,86
./data/3367.npy,69,91,53
./data/3368.npy,9,154,89
./data/3369.npy,42,187,60
./data/3370.npy,181,64,36
./data/3371.npy,125,177,99
./data/3372.npy,47,131,99
./data/3373.npy,115,137,41
./data/3374.npy,171,19,70
./data/3375.npy,197,56,59
./data/3376.npy,147,121,28
./data/3377.npy,92,109,19
./data/3378.npy,55,1,75
./data/3379.npy,2,44,33
./data/3380.npy,59,128,70
./data/3381.npy,96,98,68
./data/3382.npy,158,1,82
./data/3383.npy,44,41,57
./data/3384.npy,175,184,50
./data/3385.npy,142,158,17
./data/3386.npy,101,45,77
./data/3387.npy,197,73,64
./data/3388.npy,174,184,85
./data/3389.npy,1,67,29
./data/3390.npy,178,199,39
./data/3391.npy,175,12,24
./data/3392.npy,35,184,64
./data/3393.npy,117,85,48
./data/3394.npy,121,165,34
./data/3395.npy,21,181,18
./data/3396.npy,41,174,88
./data/3397.npy,97,125,29
./data/3398.npy,196,138,66
./data/3399.npy,87,136,10
./data/3400.npy,109,61,50
./data/3401.npy,189,56,77
./data/3402.npy,21,77,65
./data/3403.npy,83,188,38
./data/3404.npy,54,84,81
./data/3405.npy,126,62,31
./data/3406.npy,30,141,72
./data/3407.npy,152,32,97
./data/3408.npy,8,124,52
./data/3409.npy,120,124,74
./data/3410.npy,77,186,81
./data/3411.npy,13,160,83
./data/3412.npy,27,62,76
./data/3413.npy,39,77,25
./data/3414.npy,184,85,12
./data/3415.npy,117,59,97
./data/3416.npy,88,140,96
./data/3417.npy,73,192,40
./data/3418.npy,66,5,70
./data/3419.npy,34,116,14
./data/3420.npy,178,171,64
./data/3421.npy,40,147,72
./data/3422.npy,44,127,65
./data/3423.npy,133,16,25
./data/3424.npy,89,135,25
./data/3425.npy,184,116,62
./data/3426.npy,119,43,38
./data/3427.npy,26,133,23
./data/3428.npy,99,149,68
./data/3429.npy,82,128,63
./data/3430.npy,116,25,34
./data/3431.npy,37,156,75
./data/3432.npy,68,149,12
./data/3433.npy,38,159,72
./data/3434.npy,51,111,88
./data/3435.npy,91,131,10
./data/3436.npy,115,4,81
./data/3437.npy,194,107,12
./data/3438.npy,181,62,90
./data/3439.npy,187,18,24
./data/3440.npy,59,176,54
./data/3441.npy,63,24,64
./data/3442.npy,106,148,73
./data/3443.npy,26,157,36
./data/3444.npy,179,161,68
./data/3445.npy,164,10,14
./data/3446.npy,150,119,58
./data/3447.npy,99,157,54
./data/3448.npy,128,49,25
./data/3449.npy,32,47,41
./data/3450.npy,172,2,73
./data/3451.npy,157,84,95
./data/3452.npy,1,175,47
./data/3453.npy,104,176,38
./data/3454.npy,167,81,78
./data/3455.npy,34,193,22
./data/3456.npy,55,97,90
./data/3457.npy,150,163,91
./data/3458.npy,69,72,23
./data/3459.npy,145,129,90
./data/3460.npy,84,93,66
./data/3461.npy,36,95,18
./data/3462.npy,162,52,32
./data/3463.npy,135,156,13
./data/3464.npy,100,191,38
./data/3465.npy,21,172,59
./data/3466.npy,47,93,45
./data/3467.npy,159,50,67
./data/3468.npy,148,123,27
./data/3469.npy,143,18,34
./data/3470.npy,21,198,79
./data/3471.npy,43,42,65
./data/3472.npy,38,29,83
./data/3473.npy,55,178,58
./data/3474.npy,105,119,45
./data/3475.npy,193,58,54
./data/3476.npy,108,30,10
./data/3477.npy,122,101,11
./data/3478.npy,150,150,80
./data/3479.npy,160,118,48
./data/3480.npy,1,146,53
./data/3481.npy,5,118,22
./data/3482.npy,132,171,28
./data/3483.npy,179,52,99
./data/3484.npy,106,23,66
./data/3485.npy,64,86,15
./data/3486.npy,177,91,97
./data/3487.npy,179,32,84
./data/3488.npy,152,20,23
./data/3489.npy,24,24,96
./data/3490.npy,80,178,26
./data/3491.npy,35,139,32
./data/3492.npy,25,76,31
./data/3493.npy,193,138,74
./data/3494.npy,3,96,49
./data/3495.npy,91,149,84
./data/3496.npy,128,4,93
./data/3497.npy,96,64,80
./data/3498.npy,122,198,44
./data/3499.npy,35,79,25
./data/3500.npy,164,130,83
./data/3501.npy,34,158,19
./data/3502.npy,171,196,89
./data/3503.npy,100,190,66
./data/3504.npy,68,127,97
./data/3505.npy,66,10,48
./data/3506.npy,104,111,53
./data/3507.npy,136,24,43
./data/3508.npy,126,186,55
./data/3509.npy,186,106,88
./data/3510.npy,63,59,78
./data/3511.npy,142,111,95
./data/3512.npy,34,198,25
./data/3513.npy,184,136,80
./data/3514.npy,16,83,53
./data/3515.npy,84,84,17
./data/3516.npy,123,167,23
./data/3517.npy,149,3,15
./data/3518.npy,157,79,10
./data/3519.npy,119,196,37
./data/3520.npy,103,16,69
./data/3521.npy,40,198,37
./data/3522.npy,69,40,71
./data/3523.npy,146,78,34
./data/3524.npy,19,93,13
./data/3525.npy,0,157,64
./data/3526.npy,7,100,81
./data/3527.npy,152,152,54
./data/3528.npy,118,79,36
./data/3529.npy,24,189,42
./data/3530.npy,161,4,20
./data/3531.npy,94,69,66
./data/3532.npy,26,15,29
./data/3533.npy,74,13,46
./data/3534.npy,3,80,68
./data/3535.npy,173,48,31
./data/3536.npy,184,166,36
./data/3537.npy,161,68,55
./data/3538.npy,38,90,77
./data/3539.npy,150,167,39
./data/3540.npy,4,49,15
./data/3541.npy,10,178,41
./data/3542.npy,163,71,63
./data/3543.npy,63,129,75
./data/3544.npy,74,10,61
./data/3545.npy,78,146,83
./data/3546.npy,51,89,30
./data/3547.npy,174,84,16
./data/3548.npy,98,68,69
./data/3549.npy,197,142,12
./data/3550.npy,45,133,38
./data/3551.npy,51,133,17
./data/3552.npy,199,141,39
./data/3553.npy,37,102,52
./data/3554.npy,149,73,93
./data/3555.npy,108,156,16
./data/3556.npy,43,5,69
./data/3557.npy,148,193,33
./data/3558.npy,47,66,99
./data/3559.npy,182,109,16
./data/3560.npy,159,59,75
./data/3561.npy,88,186,64
./data/3562.npy,56,130,96
./data/3563.npy,111,136,86
./data/3564.npy,145,122,89
./data/3565.npy,174,150,66
./data/3566.npy,109,95,33
./data/3567.npy,76,33,24
./data/3568.npy,156,139,68
./data/3569.npy,131,89,44
./data/3570.npy,132,101,29
./data/3571.npy,82,19,51
./data/3572.npy,32,63,61
./data/3573.npy,45,14,48
./data/3574.npy,143,125,51
./data/3575.npy,110,3,74
./data/3576.npy,70,11,57
./data/3577.npy,5,191,25
./data/3578.npy,187,106,13
./data/3579.npy,39,198,53
./data/3580.npy,26,41,20
./data/3581.npy,156,74,88
./data/3582.npy,43,101,67
./data/3583.npy,177,56,12
./data/3584.npy,85,25,80
./data/3585.npy,177,10,21
./data/3586.npy,172,111,22
./data/3587.npy,160,127,93
./data/3588.npy,165,61,60
./data/3589.npy,190,54,58
./data/3590.npy,58,132,17
./data/3591.npy,182,148,58
./data/3592.npy,162,34,20
./data/3593.npy,59,19,19
./data/3594.npy,43,0,30
./data/3595.npy,32,59,46
./data/3596.npy,194,157,47
./data/3597.npy,108,183,96
./data/3598.npy,13,168,63
./data/3599.npy,173,104,66
./data/3600.npy,116,107,66
./data/3601.npy,40,193,58
./data/3602.npy,52,80,72
./data/3603.npy,50,11,70
./data/3604.npy,1,38,27
./data/3605.npy,112,69,67
./data/3606.npy,49,40,38
./data/3607.npy,139,15,52
./data/3608.npy,102,140,50
./data/3609.npy,2,43,88
./data/3610.npy,197,33,86
./data/3611.npy,17,89,70
./data/3612.npy,93,129,24
./data/3613.npy,76,188,68
./data/3614.npy,182,161,11
./data/3615.npy,43,90,37
./data/3616.npy,96,56,55
./data/3617.npy,84,38,64
./data/3618.npy,152,167,12
./data/3619.npy,161,31,62
./data/3620.npy,53,39,25
./data/3621.npy,96,114,45
./data/3622.npy,21,12,49
./data/3623.npy,181,42,25
./data/3624.npy,57,158,33
./data/3625.npy,106,73,24
./data/3626.npy,38,42,87
./data/3627.npy,85,156,79
./data/3628.npy,166,96,63
./data/3629.npy,144,45,83
./data/3630.npy,20,152,19
./data/3631.npy,35,16,57
./data/3632.npy,89,175,88
./data/3633.npy,83,136,98
./data/3634.npy,12,125,88
./data/3635.npy,39,55,63
./data/3636.npy,39,178,21
./data/3637.npy,90,0,71
./data/3638.npy,47,86,53
./data/3639.npy,154,94,77
./data/3640.npy,182,127,87
./data/3641.npy,46,96,18
./data/3642.npy,138,186,95
./data/3643.npy,34,41,82
./data/3644.npy,83,163,64
./data/3645.npy,152,154,73
./data/3646.npy,78,160,31
./data/3647.npy,55,124,53
./data/3648.npy,15,7,98
./data/3649.npy,61,103,67
./data/3650.npy,58,67,85
./data/3651.npy,139,133,43
./data/3652.npy,37,49,61
./data/3653.npy,28,48,82
./data/3654.npy,139,147,77
./data/3655.npy,196,87,37
./data/3656.npy,48,162,22
./data/3657.npy,26,9,21
./data/3658.npy,54,132,61
./data/3659.npy,100,87,79
./data/3660.npy,147,119,52
./data/3661.npy,53,28,88
./data/3662.npy,167,24,21
./data/3663.npy,197,90,97
./data/3664.npy,99,78,74
./data/3665.npy,11,18,94
./data/3666.npy,108,94,74
./data/3667.npy,76,176,56
./data/3668.npy,84,23,73
./data/3669.npy,141,45,75
./data/3670.npy,30,79,53
./data/3671.npy,199,74,48
./data/3672.npy,32,86,67
./data/3673.npy,72,114,70
./data/3674.npy,35,71,12
./data/3675.npy,32,192,80
./data/3676.npy,43,140,46
./data/3677.npy,6,192,76
./data/3678.npy,142,17,19
./data/3679.npy,13,13,43
./data/3680.npy,161,128,20
./data/3681.npy,25,116,78
./data/3682.npy,2,81,27
./data/3683.npy,22,191,92
./data/3684.npy,77,60,20
./data/3685.npy,35,162,86
./data/3686.npy,154,130,83
./data/3687.npy,85,1,18
./data/3688.npy,133,164,82
./data/3689.npy,176,65,66
./data/3690.npy,55,39,21
./data/3691.npy,146,53,96
./data/3692.npy,122,23,37
./data/3693.npy,24,37,32
./data/3694.npy,46,176,81
./data/3695.npy,63,35,20
./data/3696.npy,4,85,96
./data/3697.npy,45,189,25
./data/3698.npy,127,95,50
./data/3699.npy,34,129,46
./data/3700.npy,184,33,83
./data/3701.npy,35,188,62
./data/3702.npy,61,143,42
./data/3703.npy,184,40,16
./data/3704.npy,133,52,19
./data/3705.npy,148,140,59
./data/3706.npy,39,75,72
./data/3707.npy,70,33,24
./data/3708.npy,194,132,23
./data/3709.npy,90,123,93
./data/3710.npy,187,149,14
./data/3711.npy,119,158,61
./data/3712.npy,113,1,76
./data/3713.npy,167,111,63
./data/3714.npy,87,4,89
./data/3715.npy,21,142,61
./data/3716.npy,49,197,54
./data/3717.npy,156,46,87
./data/3718.npy,46,115,78
./data/3719.npy,117,123,62
./data/3720.npy,56,82,33
./data/3721.npy,18,132,34
./data/3722.npy,132,162,77
./data/3723.npy,59,102,98
./data/3724.npy,181,119,74
./data/3725.npy,112,107,37
./data/3726.npy,115,166,82
./data/3727.npy,163,56,77
./data/3728.npy,147,199,38
./data/3729.npy,22,109,97
./data/3730.npy,99,94,17
./data/3731.npy,155,111,67
./data/3732.npy,38,19,89
./data/3733.npy,95,27,50
./data/3734.npy,174,129,56
./data/3735.npy,156,18,37
./data/3736.npy,34,165,74
./data/3737.npy,148,113,63
./data/3738.npy,31,198,46
./data/3739.npy,94,188,44
./data/3740.npy,195,84,22
./data/3741.npy,20,139,54
./data/3742.npy,10,161,57
./data/3743.npy,153,99,59
./data/3744.npy,148,55,34
./data/3745.npy,190,45,63
./data/3746.npy,171,58,73
./data/3747.npy,120,98,64
./data/3748.npy,112,3,48
./data/3749.npy,98,170,47
./data/3750.npy,76,50,98
./data/3751.npy,154,169,15
./data/3752.npy,25,2,55
./data/3753.npy,29,135,63
./data/3754.npy,150,70,33
./data/3755.npy,140,1,88
./data/3756.npy,69,35,55
./data/3757.npy,160,109,49
./data/3758.npy,166,62,19
./data/3759.npy,2,142,98
./data/3760.npy,196,108,60
./data/3761.npy,156,97,60
./data/3762.npy,64,118,84
./data/3763.npy,53,161,11
./data/3764.npy,14,42,47
./data/3765.npy,137,24,28
./data/3766.npy,159,166,78
./data/3767.npy,53,66,13
./data/3768.npy,93,186,99
./data/3769.npy,169,137,53
./data/3770.npy,108,157,39
./data/3771.npy,164,106,48
./data/3772.npy,148,116,79
./data/3773.npy,38,75,50
./data/3774.npy,154,71,87
./data/3775.npy,179,31,56
./data/3776.npy,98,184,60
./data/3777.npy,194,187,55
./data/3778.npy,1,70,33
./data/3779.npy,24,62,58
./data/3780.npy,99,69,67
./data/3781.npy,116,81,20
./data/3782.npy,191,163,52
./data/3783.npy,58,130,91
./data/3784.npy,40,196,62
./data/3785.npy,164,25,39
./data/3786.npy,195,173,39
./data/3787.npy,121,135,79
./data/3788.npy,142,38,71
./data/3789.npy,96,128,65
./data/3790.npy,199,157,36
./data/3791.npy,97,19,35
./data/3792.npy,127,152,26
./data/3793.npy,14,148,79
./data/3794.npy,88,58,98
./data/3795.npy,72,8,61
./data/3796.npy,99,58,77
./data/3797.npy,86,125,91
./data/3798.npy,171,144,12
./data/3799.npy,119,61,21
./data/3800.npy,125,159,91
./data/3801.npy,53,70,81
./data/3802.npy,81,160,50
./data/3803.npy,48,80,27
./data/3804.npy,191,49,58
./data/3805.npy,99,10,77
./data/3806.npy,129,196,62
./data/3807.npy,6,88,27
./data/3808.npy,32,61,23
./data/3809.npy,182,171,80
./data/3810.npy,121,67,91
./data/3811.npy,43,196,12
./data/3812.npy,90,56,25
./data/3813.npy,14,83,68
./data/3814.npy,53,133,97
./data/3815.npy,116,100,69
./data/3816.npy,95,157,28
./data/3817.npy,130,153,69
./data/3818.npy,72,54,12
./data/3819.npy,196,68,49
./data/3820.npy,152,180,37
./data/3821.npy,98,112,69
./data/3822.npy,135,79,89
./data/3823.npy,122,55,52
./data/3824.npy,68,159,74
./data/3825.npy,165,28,58
./data/3826.npy,137,51,61
./data/3827.npy,112,29,76
./data/3828.npy,189,172,44
./data/3829.npy,130,159,44
./data/3830.npy,30,16,39
./data/3831.npy,88,89,28
./data/3832.npy,195,108,35
./data/3833.npy,160,145,89
./data/3834.npy,167,144,61
./data/3835.npy,177,167,63
./data/3836.npy,147,45,32
./data/3837.npy,79,187,11
./data/3838.npy,84,158,77
./data/3839.npy,59,147,67
./data/3840.npy,174,170,93
./data/3841.npy,37,82,98
./data/3842.npy,62,63,51
./data/3843.npy,161,110,58
./data/3844.npy,196,36,88
./data/3845.npy,59,102,11
./data/3846.npy,27,186,50
./data/3847.npy,115,166,24
./data/3848.npy,82,142,86
./data/3849.npy,198,143,35
./data/3850.npy,98,48,13
./data/3851.npy,19,125,36
./data/3852.npy,167,83,79
./data/3853.npy,28,99,90
./data/3854.npy,171,199,11
./data/3855.npy,58,124,20
./data/3856.npy,86,134,48
./data/3857.npy,56,37,81
./data/3858.npy,177,141,95
./data/3859.npy,181,156,83
./data/3860.npy,36,153,59
./data/3861.npy,33,70,38
./data/3862.npy,30,74,21
./data/3863.npy,8,66,74
./data/3864.npy,179,110,22
./data/3865.npy,44,177,68
./data/3866.npy,88,172,96
./data/3867.npy,81,25,18
./data/3868.npy,12,130,65
./data/3869.npy,111,35,69
./data/3870.npy,93,156,88
./data/3871.npy,67,2,37
./data/3872.npy,5,113,10
./data/3873.npy,68,192,50
./data/3874.npy,188,71,81
./data/3875.npy,10,90,16
./data/3876.npy,116,70,64
./data/3877.npy,112,76,24
./data/3878.npy,112,85,73
./data/3879.npy,191,39,90
./data/3880.npy,56,175,42
./data/3881.npy,190,87,57
./data/3882.npy,122,9,92
./data/3883.npy,128,9,28
./data/3884.npy,93,66,85
./data/3885.npy,99,51,28
./data/3886.npy,36,178,70
./data/3887.npy,42,128,92
./data/3888.npy,156,122,65
./data/3889.npy,113,11,75
./data/3890.npy,189,194,91
./data/3891.npy,79,135,55
./data/3892.npy,145,148,50
./data/3893.npy,83,134,70
./data/3894.npy,178,95,29
./data/3895.npy,168,158,45
./data/3896.npy,81,81,13
./data/3897.npy,178,137,44
./data/3898.npy,18,193,81
./data/3899.npy,74,75,20
./data/3900.npy,71,27,80
./data/3901.npy,196,58,12
./data/3902.npy,84,119,80
./data/3903.npy,116,0,29
./data/3904.npy,189,71,15
./data/3905.npy,51,11,63
./data/3906.npy,188,158,99
./data/3907.npy,174,101,44
./data/3908.npy,139,157,87
./data/3909.npy,137,20,37
./data/3910.npy,131,26,51
./data/3911.npy,20,140,39
./data/3912.npy,47,52,71
./data/3913.npy,34,184,62
./data/3914.npy,190,182,97
./data/3915.npy,158,82,75
./data/3916.npy,196,44,54
./data/3917.npy,195,131,65
./data/3918.npy,34,140,34
./data/3919.npy,188,170,27
./data/3920.npy,176,144,60
./data/3921.npy,50,112,36
./data/3922.npy,17,10,20
./data/3923.npy,145,168,97
./data/3924.npy,65,152,83
./data/3925.npy,166,152,81
./data/3926.npy,125,13,17
./data/3927.npy,104,197,95
./data/3928.npy,174,2,96
./data/3929.npy,49,53,77
./data/3930.npy,111,169,17
./data/3931.npy,58,132,60
./data/3932.npy,95,196,43
./data/3933.npy,38,155,31
./data/3934.npy,172,177,47
./data/3935.npy,21,100,86
./data/3936.npy,171,154,45
./data/3937.npy,79,46,15
./data/3938.npy,142,31,51
./data/3939.npy,122,65,81
./data/3940.npy,70,185,13
./data/3941.npy,186,197,16
./data/3942.npy,31,189,78
./data/3943.npy,96,140,85
./data/3944.npy,110,145,85
./data/3945.npy,48,152,45
./data/3946.npy,194,46,91
./data/3947.npy,139,141,63
./data/3948.npy,194,7,89
./data/3949.npy,41,101,19
./data/3950.npy,138,6,45
./data/3951.npy,92,100,15
./data/3952.npy,193,113,15
./data/3953.npy,129,35,89
./data/3954.npy,120,11,45
./data/3955.npy,3,121,54
./data/3956.npy,0,40,52
./data/3957.npy,52,89,34
./data/3958.npy,44,85,59
./data/3959.npy,60,22,43
./data/3960.npy,84,145,29
./data/3961.npy,128,114,34
./data/3962.npy,30,128,34
./data/3963.npy,29,39,72
./data/3964.npy,62,43,31
./data/3965.npy,124,98,92
./data/3966.npy,107,46,41
./data/3967.npy,143,137,88
./data/3968.npy,67,175,98
./data/3969.npy,188,49,82
./data/3970.npy,3,38,82
./data/3971.npy,166,32,56
./data/3972.npy,62,81,24
./data/3973.npy,1,48,11
./data/3974.npy,66,91,31
./data/3975.npy,126,174,77
./data/3976.npy,62,16,11
./data/3977.npy,63,100,38
./data/3978.npy,21,21,23
./data/3979.npy,61,137,62
./data/3980.npy,7,119,77
./data/3981.npy,84,139,10
./data/3982.npy,167,194,60
./data/3983.npy,180,122,96
./data/3984.npy,47,60,10
./data/3985.npy,83,138,85
./data/3986.npy,171,186,45
./data/3987.npy,45,183,99
./data/3988.npy,131,112,43
./data/3989.npy,3,197,71
./data/3990.npy,117,104,38
./data/3991.npy,44,128,37
./data/3992.npy,159,86,41
./data/3993.npy,82,20,86
./data/3994.npy,15,178,73
./data/3995.npy,44,120,16
./data/3996.npy,111,170,76
./data/3997.npy,76,93,98
./data/3998.npy,124,28,15
./data/3999.npy,194,116,69
./data/4000.npy,103,150,52
./data/4001.npy,190,31,37
./data/4002.npy,23,17,36
./data/4003.npy,10,120,19
./data/4004.npy,1,46,29
./data/4005.npy,114,191,79
./data/4006.npy,189,120,70
./data/4007.npy,162,139,80
./data/4008.npy,173,19,88
./data/4009.npy,93,192,14
./data/4010.npy,146,40,91
./data/4011.npy,148,4,98
./data/4012.npy,1,29,13
./data/4013.npy,108,144,68
./data/4014.npy,183,146,52
./data/4015.npy,44,23,63
./data/4016.npy,129,112,75
./data/4017.npy,47,18,63
./data/4018.npy,119,50,87
./data/4019.npy,91,160,44
./data/4020.npy,48,136,10
./data/4021.npy,38,173,96
./data/4022.npy,90,168,69
./data/4023.npy,32,178,53
./data/4024.npy,180,123,32
./data/4025.npy,140,1,33
./data/4026.npy,129,145,30
./data/4027.npy,44,102,30
./data/4028.npy,27,197,38
./data/4029.npy,55,11,68
./data/4030.npy,3,112,86
./data/4031.npy,147,194,40
./data/4032.npy,76,121,11
./data/4033.npy,139,44,57
./data/4034.npy,180,199,32
./data/4035.npy,9,148,25
./data/4036.npy,151,126,62
./data/4037.npy,51,0,90
./data/4038.npy,164,7,13
./data/4039.npy,31,80,96
./data/4040.npy,18,1,29
./data/4041.npy,158,179,43
./data/4042.npy,157,6,58
./data/4043.npy,52,155,17
./data/4044.npy,55,158,83
./data/4045.npy,197,174,45
./data/4046.npy,36,44,46
./data/4047.npy,124,75,68
./data/4048.npy,72,116,18
./data/4049.npy,189,177,87
./data/4050.npy,131,173,36
./data/4051.npy,183,40,49
./data/4052.npy,133,183,66
./data/4053.npy,185,38,11
./data/4054.npy,38,193,10
./data/4055.npy,181,194,70
./data/4056.npy,189,151,43
./data/4057.npy,136,123,60
./data/4058.npy,76,24,93
./data/4059.npy,95,66,99
./data/4060.npy,16,26,79
./data/4061.npy,195,42,41
./data/4062.npy,182,185,70
./data/4063.npy,179,118,55
./data/4064.npy,2,147,68
